LeadTime,ArrivalDateMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,BookingChanges,DepositType,Agent,Company,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ChangedRoom,StayChanges,ReservationMonth
322.0,May,1,3,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,80.0,0,0,Canceled,0,No Changes,July
45.0,November,1,1,2.0,0.0,0.0,BB,Other_Europe,Direct,Direct,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient-Party,80.0,0,0,Check-Out,1,No Changes,October
198.0,September,1,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,90.0,0,0,Canceled,0,No Changes,February
55.0,May,0,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,no_Agent,no_Company,Transient,135.0,0,0,Canceled,0,No Changes,April
207.0,August,2,2,2.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,99.45,0,0,Canceled,0,No Changes,January
118.0,June,1,2,1.0,0.0,0.0,BB,Other_Europe,Offline TA/TO,Corporate,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,110.0,0,0,Check-Out,0,No Changes,February
188.0,June,0,3,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,1,0,A,0,Non Refund,other_Agent,no_Company,Transient,65.0,0,0,Canceled,0,No Changes,November
45.0,February,1,2,2.0,0.0,0.0,SC,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,79.2,0,0,Check-Out,0,No Changes,December
178.0,April,1,0,2.0,0.0,0.0,HB,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,151.2,0,2+,Check-Out,0,No Changes,October
409.0,May,0,3,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,90.0,0,0,Canceled,0,No Changes,April
56.0,September,2,2,2.0,0.0,0.0,BB,Other_Europe,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,185.0,0,0,Check-Out,1,No Changes,July
140.0,July,2,2,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,99.45,0,0,Check-Out,0,No Changes,February
43.0,September,2,1,2.0,0.0,0.0,BB,United_Kingdom,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,96.3,0,1,Check-Out,0,No Changes,August
96.0,September,1,1,2.0,0.0,0.0,HB,National,Offline TA/TO,TA/TO,0,0,0,Other,0,No Deposit,other_Agent,no_Company,Transient-Party,138.0,0,0,Canceled,0,No Changes,June
34.0,September,1,0,2.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,117.0,0,0,Check-Out,0,No Changes,August
21.0,December,1,4,1.0,0.0,0.0,BB,Other_Asia,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,67.32,0,0,Canceled,0,No Changes,November
30.0,September,0,2,2.0,0.0,0.0,HB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,121.0,0,0,Canceled,0,No Changes,August
72.0,November,0,3,2.0,0.0,0.0,BB,France,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,75.0,0,0,Check-Out,1,No Changes,September
129.0,May,0,2,2.0,0.0,0.0,SC,Spain,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,103.5,0,1,Check-Out,0,No Changes,December
1.0,September,0,4,1.0,0.0,0.0,BB,United_Kingdom,Groups,TA/TO,0,0,0,A,2+,No Deposit,other_Agent,no_Company,Transient-Party,170.0,0,0,Check-Out,1,No Changes,September
95.0,August,2,5,1.0,0.0,0.0,BB,Other_Americas,Offline TA/TO,TA/TO,0,0,0,A,2+,No Deposit,other_Agent,no_Company,Transient-Party,115.0,0,0,Check-Out,0,No Changes,May
115.0,May,0,3,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,135.0,0,0,Canceled,0,No Changes,January
77.0,April,0,2,2.0,0.0,0.0,SC,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,94.5,0,1,Check-Out,0,No Changes,January
22.0,May,1,2,2.0,0.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,163.33,0,0,Canceled,0,No Changes,April
71.0,June,0,3,1.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,120.0,0,0,Canceled,0,No Changes,April
33.0,December,0,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,1,0,A,0,Non Refund,other_Agent,no_Company,Transient,110.0,0,0,Canceled,0,No Changes,November
145.0,April,2,5,2.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,133.07,0,0,Canceled,0,No Changes,November
42.0,May,2,4,2.0,0.0,0.0,SC,France,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,141.55,0,2+,Check-Out,0,No Changes,March
468.0,July,2,1,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,112.67,0,0,Canceled,0,No Changes,April
68.0,April,0,3,1.0,0.0,0.0,BB,Other_Europe,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,no_Agent,other_Company,Transient-Party,100.0,0,0,Check-Out,1,No Changes,January
112.0,April,0,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,no_Agent,other_Company,Transient,95.0,0,0,Canceled,0,No Changes,December
426.0,September,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,62.0,0,0,Canceled,0,No Changes,July
138.0,July,1,4,2.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,115.6,0,1,Check-Out,0,No Changes,March
180.0,October,0,1,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,70.0,0,0,Canceled,0,No Changes,April
0.0,July,0,1,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,80.1,0,0,Check-Out,1,No Changes,July
193.0,September,1,3,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,149.81,0,1,Check-Out,0,No Changes,March
166.0,November,0,3,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,Other,0,Non Refund,other_Agent,no_Company,Transient,130.0,0,0,Canceled,0,No Changes,May
24.0,February,1,3,2.0,0.0,0.0,BB,Other_Europe,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,59.5,0,0,Check-Out,0,No Changes,February
314.0,December,3+,6+,2.0,0.0,0.0,SC,Other_Americas,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,68.66,0,0,Canceled,0,No Changes,February
142.0,June,0,3,2.0,0.0,0.0,SC,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,99.0,0,1,Check-Out,0,No Changes,February
285.0,April,1,3,2.0,1.0,0.0,BB,Other_Asia,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,126.0,0,1,Canceled,0,No Changes,July
0.0,February,0,3,2.0,0.0,0.0,BB,National,Groups,TA/TO,1,0,3+,A,2+,No Deposit,other_Agent,no_Company,Group,68.33,0,0,Check-Out,0,No Changes,February
51.0,March,2,3,2.0,0.0,0.0,BB,United_Kingdom,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,75.0,0,0,Check-Out,1,No Changes,January
26.0,November,0,3,2.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,100.0,0,2+,Check-Out,0,No Changes,October
35.0,March,2,4,2.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,73.37,0,0,Check-Out,0,No Changes,February
69.0,September,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,62.0,0,0,Check-Out,1,No Changes,July
304.0,November,0,3,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,89.0,0,0,Canceled,0,No Changes,January
226.0,July,0,2,2.0,0.0,0.0,BB,Other_Americas,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,76.5,0,1,Check-Out,0,No Changes,December
75.0,March,1,3,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,80.0,0,0,Canceled,0,No Changes,January
97.0,October,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,0.0,0,0,Check-Out,0,No Changes,July
115.0,May,0,3,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,135.0,0,0,Canceled,0,No Changes,January
74.0,November,0,2,2.0,0.0,0.0,BB,Spain,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,93.6,0,0,Canceled,0,No Changes,August
423.0,July,1,1,1.0,0.0,0.0,HB,Germany,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,95.5,0,0,Check-Out,0,No Changes,May
327.0,September,2,4,2.0,0.0,0.0,HB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,88.0,0,1,Check-Out,0,No Changes,October
163.0,October,2,1,1.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,115.0,0,0,Canceled,0,No Changes,May
163.0,April,2,1,2.0,0.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,117.0,0,1,Canceled,0,No Changes,November
152.0,May,0,3,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,100.0,0,0,Canceled,0,No Changes,December
63.0,July,1,3,1.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,68.0,0,0,Canceled,0,No Changes,April
6.0,September,2,2,1.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,Other,1,No Deposit,other_Agent,no_Company,Transient,211.41,0,1,Check-Out,0,No Changes,September
2.0,June,0,1,1.0,0.0,0.0,BB,National,Corporate,Corporate,0,0,0,Other,0,No Deposit,no_Agent,other_Company,Transient,109.0,0,0,Check-Out,1,No Changes,May
53.0,April,1,0,2.0,0.0,0.0,SC,Other_Oceania,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,108.0,0,0,Canceled,0,No Changes,February
29.0,December,0,2,2.0,0.0,0.0,BB,National,Corporate,TA/TO,0,0,0,A,2+,No Deposit,no_Agent,no_Company,Transient-Party,85.0,0,2+,Check-Out,0,No Changes,November
78.0,July,0,4,2.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,114.3,1,2+,Check-Out,0,No Changes,April
46.0,January,2,0,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,no_Agent,no_Company,Transient-Party,65.0,0,1,Check-Out,0,No Changes,November
93.0,June,2,3,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,99.0,0,0,Canceled,0,No Changes,March
159.0,February,1,1,2.0,0.0,0.0,SC,France,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,79.2,0,1,Check-Out,0,No Changes,August
106.0,July,0,3,2.0,0.0,0.0,BB,United_Kingdom,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,82.45,0,1,Check-Out,0,No Changes,April
76.0,April,0,4,2.0,0.0,0.0,SC,Germany,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,108.0,0,0,Check-Out,0,No Changes,February
0.0,August,0,3,2.0,0.0,0.0,SC,France,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,129.0,0,2+,Check-Out,0,No Changes,August
120.0,March,1,2,2.0,0.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,93.6,0,2+,Canceled,0,No Changes,November
120.0,June,2,2,2.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,109.71,0,1,Canceled,0,No Changes,February
156.0,March,0,3,2.0,0.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,79.0,0,1,Check-Out,0,No Changes,October
37.0,June,1,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,99.0,0,0,Canceled,0,No Changes,May
185.0,August,0,3,2.0,0.0,0.0,BB,United_Kingdom,Offline TA/TO,TA/TO,0,0,0,A,2+,No Deposit,other_Agent,no_Company,Transient,80.1,0,1,Check-Out,0,No Changes,January
16.0,March,0,2,2.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,128.0,0,1,Check-Out,0,No Changes,February
326.0,September,0,1,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,1,0,A,0,Non Refund,other_Agent,no_Company,Transient,60.0,0,0,Canceled,0,No Changes,October
422.0,September,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,65.0,0,0,Canceled,0,No Changes,July
124.0,August,2,1,2.0,0.0,0.0,HB,Other_Europe,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,94.5,0,0,Canceled,0,No Changes,April
137.0,January,0,2,1.0,0.0,0.0,BB,National,Groups,TA/TO,0,1,0,A,0,Non Refund,other_Agent,no_Company,Transient,70.0,0,0,Canceled,0,No Changes,September
182.0,July,1,1,2.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,82.47,0,1,Canceled,0,No Changes,January
153.0,June,0,4,1.0,0.0,0.0,BB,National,Corporate,TA/TO,0,0,0,A,0,Non Refund,no_Agent,other_Company,Transient,110.0,0,0,Canceled,0,No Changes,January
207.0,December,1,2,2.0,0.0,0.0,BB,France,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,95.0,0,0,Check-Out,1,No Changes,June
23.0,June,2,4,2.0,0.0,0.0,SC,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,149.0,0,0,Check-Out,0,No Changes,May
55.0,September,2,0,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,75.0,0,0,Check-Out,0,No Changes,July
318.0,August,1,1,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,1,0,A,0,Non Refund,other_Agent,no_Company,Contract,62.0,0,0,Canceled,0,No Changes,October
245.0,December,2,5,2.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,58.36,0,1,Canceled,0,No Changes,April
8.0,August,0,3,2.0,0.0,0.0,BB,Spain,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,95.0,0,2+,Check-Out,0,No Changes,August
54.0,July,0,2,3.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,160.47,1,1,Check-Out,0,No Changes,June
207.0,October,0,1,2.0,0.0,0.0,SC,Other_Asia,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,98.1,0,0,Canceled,0,No Changes,March
4.0,June,2,0,1.0,0.0,0.0,BB,National,Corporate,Corporate,1,1,3+,A,0,No Deposit,no_Agent,other_Company,Transient,67.0,0,1,Check-Out,0,No Changes,June
61.0,September,2,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,62.0,0,0,Canceled,0,No Changes,July
95.0,April,0,2,1.0,0.0,0.0,HB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,74.0,0,0,Canceled,0,No Changes,January
89.0,May,1,3,2.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,D,1,No Deposit,other_Agent,no_Company,Transient,132.6,0,1,Check-Out,0,No Changes,February
335.0,October,0,2,1.0,0.0,0.0,BB,France,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient-Party,80.0,0,0,Check-Out,0,No Changes,November
22.0,March,1,5,2.0,0.0,0.0,BB,Other_Asia,Online TA,TA/TO,0,0,0,Other,0,No Deposit,other_Agent,no_Company,Transient,165.33,0,1,Canceled,0,No Changes,March
305.0,November,1,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,89.0,0,0,Canceled,0,No Changes,January
36.0,April,1,1,2.0,0.0,0.0,BB,France,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,105.3,0,1,Check-Out,0,No Changes,March
0.0,February,0,1,2.0,0.0,0.0,SC,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,85.0,0,0,Check-Out,0,No Changes,February
333.0,September,0,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,1,0,A,0,Non Refund,other_Agent,no_Company,Transient,90.0,0,0,Canceled,0,No Changes,October
27.0,March,0,3,2.0,0.0,0.0,BB,United_Kingdom,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,118.0,0,1,Check-Out,0,No Changes,February
41.0,April,0,3,2.0,0.0,0.0,BB,Spain,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,156.67,0,0,Canceled,0,No Changes,March
351.0,June,0,2,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,62.0,0,0,Canceled,0,No Changes,July
282.0,October,2,1,2.0,0.0,0.0,BB,Other_Europe,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,76.67,0,0,Check-Out,0,No Changes,January
5.0,March,0,1,1.0,0.0,0.0,BB,National,Corporate,Corporate,1,0,3+,A,0,No Deposit,no_Agent,other_Company,Transient,80.0,0,2+,Check-Out,0,No Changes,March
96.0,December,2,3,2.0,1.0,0.0,BB,France,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,75.0,0,1,Check-Out,0,No Changes,September
17.0,August,3+,6+,1.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Contract,97.77,0,1,Canceled,0,No Changes,August
21.0,October,2,4,2.0,0.0,0.0,BB,National,Online TA,TA/TO,0,1,0,A,0,No Deposit,other_Agent,no_Company,Contract,105.79,0,0,Canceled,0,No Changes,October
79.0,April,1,3,1.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient-Party,125.38,0,0,Check-Out,0,No Changes,February
313.0,December,3+,6+,1.0,0.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,77.69,0,0,Canceled,0,No Changes,February
204.0,August,2,5,2.0,0.0,0.0,HB,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,161.23,0,0,Canceled,0,No Changes,January
121.0,May,1,1,2.0,0.0,0.0,HB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,96.0,0,0,Canceled,0,No Changes,January
179.0,July,0,3,2.0,0.0,0.0,BB,United_Kingdom,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,80.1,0,1,Check-Out,0,No Changes,January
368.0,June,0,3,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,Non Refund,other_Agent,no_Company,Transient,90.0,0,0,Canceled,0,No Changes,June
215.0,July,0,3,2.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient,99.9,0,1,Check-Out,0,No Changes,December
1.0,November,1,2,2.0,0.0,0.0,BB,France,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,80.0,0,0,Check-Out,1,No Changes,November
39.0,February,0,1,2.0,0.0,0.0,SC,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,67.5,0,0,Check-Out,0,No Changes,January
96.0,July,2,5,2.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,125.0,0,1,Canceled,0,No Changes,April
0.0,November,1,0,2.0,0.0,0.0,SC,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Contract,85.0,1,0,Check-Out,0,No Changes,November
177.0,June,0,2,2.0,0.0,0.0,BB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,100.0,0,0,Canceled,0,No Changes,December
78.0,July,0,1,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,1-2,A,0,No Deposit,other_Agent,no_Company,Transient,105.3,0,1,Check-Out,0,No Changes,April
146.0,August,0,3,2.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,125.0,0,0,Canceled,0,No Changes,March
131.0,April,2,1,2.0,0.0,0.0,HB,Other_Americas,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,166.5,0,1,Canceled,0,No Changes,November
49.0,March,2,1,2.0,0.0,0.0,SC,Other_Europe,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,69.5,0,0,Check-Out,0,No Changes,January
62.0,November,1,2,2.0,0.0,0.0,BB,France,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,75.0,0,0,Check-Out,1,No Changes,September
28.0,December,0,1,1.0,0.0,0.0,BB,National,Corporate,Corporate,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,65.0,0,0,Check-Out,0,No Changes,November
104.0,July,2,4,3.0,0.0,0.0,BB,Spain,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,139.2,0,0,Canceled,0,No Changes,April
75.0,July,2,5,2.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,150.0,0,1,Check-Out,0,No Changes,April
22.0,March,1,0,2.0,0.0,0.0,BB,National,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,91.0,0,1,Check-Out,0,No Changes,February
77.0,June,2,1,2.0,0.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,153.0,0,0,Check-Out,0,No Changes,March
47.0,February,1,1,2.0,0.0,0.0,BB,Germany,Direct,Direct,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,79.2,0,0,Check-Out,0,No Changes,December
57.0,May,1,2,2.0,0.0,0.0,SC,Other_Americas,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,154.67,0,1,Check-Out,0,No Changes,March
146.0,May,0,3,2.0,1.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,Other,0,No Deposit,other_Agent,no_Company,Transient,198.0,0,2+,Canceled,0,No Changes,December
134.0,July,2,0,1.0,0.0,0.0,BB,France,Direct,Direct,0,0,0,A,1,No Deposit,other_Agent,no_Company,Transient,89.1,0,0,Check-Out,0,No Changes,February
1.0,March,1,0,1.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,95.0,0,1,Check-Out,0,No Changes,March
0.0,July,0,0,2.0,1.0,0.0,BB,National,Online TA,TA/TO,1,0,0,A,2+,No Deposit,other_Agent,no_Company,Transient,0.0,0,2+,Check-Out,1,No Changes,July
292.0,July,0,2,2.0,0.0,0.0,HB,Germany,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,115.0,0,0,Check-Out,0,No Changes,October
28.0,August,1,3,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,62.0,0,0,Canceled,0,No Changes,July
40.0,October,1,4,2.0,1.0,0.0,SC,France,Online TA,TA/TO,0,0,0,Other,1,No Deposit,other_Agent,no_Company,Contract,150.12,0,2+,Check-Out,1,No Changes,September
283.0,July,1,1,2.0,0.0,0.0,BB,National,Groups,TA/TO,0,1,0,A,0,Non Refund,other_Agent,no_Company,Transient-Party,62.0,0,0,Canceled,0,No Changes,October
44.0,April,2,1,2.0,0.0,0.0,BB,Germany,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,130.67,0,1,Check-Out,1,No Changes,March
46.0,November,2,3,2.0,0.0,0.0,BB,Other_Americas,Online TA,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient,68.07,0,2+,Check-Out,0,No Changes,October
88.0,March,0,4,2.0,0.0,0.0,BB,Other_Europe,Online TA,TA/TO,0,0,0,D,0,No Deposit,other_Agent,no_Company,Transient,100.3,0,1,Canceled,0,No Changes,December
36.0,August,0,2,2.0,0.0,0.0,BB,Spain,Groups,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,62.0,0,0,Check-Out,0,No Changes,July
74.0,September,0,2,2.0,0.0,0.0,HB,National,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,other_Agent,no_Company,Transient-Party,109.0,0,0,Check-Out,1,No Changes,July
